NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,INTENSITY.ch3,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,
b179,887ed874-be3d-4e9a-a2a3-3f668e0fea50,b179,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,10887.333,Stats[mean=10493.6 min=8567.0 max=14010.0 stdv=1463.2017],Stats[mean=6769.4614 min=5435.0 max=8249.0 stdv=628.53046],Stats[mean=7608.4155 min=3954.0 max=10288.0 stdv=1859.9637],(x=26.96 y=43.58),false,51.245552,2,2,2,26.960989,43.579945,0,0,0,1,3,1,1,3,3,ip[width=16  height=1  bits=16  min=7865.0  max=35621.0],1,0.017713174,0.7969282,2.3931592,0.7413744,0.028408274,1.5783521,1.5783802,1,46.818874,3.675325,2.0,0.4073067,1.0000753,0.99663514,0.57808083,4.314236,
b180,e803676e-b5b1-41d9-baa2-471c7a048e81,b180,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11805.769,Stats[mean=11902.348 min=9418.0 max=17385.0 stdv=2105.7354],Stats[mean=6707.145 min=5652.0 max=8668.0 stdv=579.6091],Stats[mean=4785.0 min=2473.0 max=7157.0 stdv=1241.0472],(x=55.16 y=47.34),false,72.68886,2,2,2,55.16041,47.339188,0,0,0,1,3,1,1,3,3,ip[width=20  height=1  bits=16  min=7865.0  max=35621.0],1,0.18016657,0.84624046,3.5149264,0.5626156,0.32330158,1.9565233,1.9641854,1,39.267796,4.3475637,2.0,0.28147113,1.0163617,0.97917336,0.46508795,3.6798778,
b181,e637cea5-a9c7-4ad0-9f69-745e2efb50a4,b181,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11679.41,Stats[mean=11483.036 min=9227.0 max=14938.0 stdv=1362.8799],Stats[mean=6899.5894 min=5824.0 max=7715.0 stdv=413.1412],Stats[mean=6212.857 min=3545.0 max=8758.0 stdv=1182.1478],(x=50.36 y=48.48),false,69.90689,2,2,2,50.360554,48.484924,0,0,0,1,3,1,1,3,3,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.022647923,0.6572489,2.6989858,0.71056336,0.042534746,1.4684128,1.4484433,1,137.78458,3.4093254,2.0,0.38810006,1.0001577,0.9920179,0.5032343,3.7671528,
b182,7b4e9b16-6bb6-40cb-9ee8-6469f4b830cb,b182,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11676.695,Stats[mean=10608.083 min=9282.0 max=13113.0 stdv=1019.7489],Stats[mean=7039.5557 min=6329.0 max=8298.0 stdv=480.13852],Stats[mean=7781.75 min=4453.0 max=9469.0 stdv=1220.8641],(x=20.08 y=48.63),false,52.6132,2,2,2,20.077415,48.631744,0,0,0,1,3,1,1,3,3,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.0,0.41068777,3.7773116,0.53733563,2.1928583E-6,1.4389222,1.4389222,1,133.04817,3.0991173,2.0,0.25254998,1.0,0.99819595,0.30362403,3.7690275,
b183,759e8f3c-9e85-45f9-a3cc-5b14d59241c2,b183,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,10916.335,Stats[mean=10466.008 min=8722.0 max=14627.0 stdv=1225.7747],Stats[mean=7171.7065 min=5985.0 max=8742.0 stdv=480.81635],Stats[mean=7037.3384 min=4074.0 max=9350.0 stdv=977.99567],(x=20.50 y=49.58),false,53.65587,2,2,2,20.500952,49.58491,0,0,0,1,3,1,1,3,3,ip[width=33  height=1  bits=16  min=7865.0  max=35621.0],1,0.09051474,1.5625898,5.378378,0.38041747,0.10061423,3.3669262,3.3990428,1,124.12735,7.1845107,2.0,0.17550436,1.0139229,0.9278828,0.48289135,4.2942047,
b184,16bb6b07-693b-4346-a69e-8df842a89413,b184,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,10897.894,Stats[mean=10976.623 min=8157.0 max=16943.0 stdv=2115.9526],Stats[mean=6780.4756 min=5623.0 max=7602.0 stdv=520.968],Stats[mean=5896.1313 min=2988.0 max=9013.0 stdv=1608.336],(x=7.49 y=50.08),false,50.635487,2,2,2,7.4937873,50.077896,0,0,0,1,3,1,1,3,3,ip[width=16  height=1  bits=16  min=7865.0  max=35621.0],1,0.26175636,0.6969121,2.8995903,0.6529569,0.39444184,1.6060524,1.6275609,1,23.134192,3.662281,2.0,0.34400812,1.0159336,0.99661666,0.47199976,4.3069425,
b185,281a8b22-084b-42d8-8c58-d29a59580e36,b185,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12355.401,Stats[mean=11883.3125 min=8688.0 max=20566.0 stdv=2151.225],Stats[mean=7131.7144 min=5552.0 max=8534.0 stdv=538.6343],Stats[mean=5329.107 min=2556.0 max=8407.0 stdv=1215.5541],(x=41.35 y=50.67),false,65.39634,2,2,2,41.34529,50.66802,0,0,0,1,3,1,1,3,3,ip[width=50  height=1  bits=16  min=7865.0  max=35621.0],1,0.23571236,2.6848488,1.7961892,0.27400884,0.5571119,3.7421892,5.3386073,1,101.1421,11.096412,2.0,0.24410601,1.4875152,0.4628821,0.51855904,3.3002489,
b186,6b6848c9-888e-4955-8438-36973495ff96,b186,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11388.223,Stats[mean=11322.111 min=8946.0 max=18029.0 stdv=1732.0181],Stats[mean=6879.7935 min=5552.0 max=8343.0 stdv=555.94727],Stats[mean=5544.743 min=3058.0 max=7456.0 stdv=1011.2771],(x=14.41 y=51.15),false,53.142532,2,2,2,14.410642,51.151367,0,0,0,1,3,1,1,3,3,ip[width=47  height=1  bits=16  min=7865.0  max=35621.0],1,0.3057041,2.1496048,1.4833977,0.25869402,0.74764055,3.1555398,4.933329,1,116.03244,10.218592,2.0,0.27486625,1.973417,0.48647287,0.45082003,3.9682744,
b187,8f7e7e5b-91a5-415a-80b5-a307317e8d2a,b187,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12257.42,Stats[mean=12305.987 min=9182.0 max=18570.0 stdv=2573.7178],Stats[mean=6888.228 min=5543.0 max=8417.0 stdv=562.73285],Stats[mean=5913.0254 min=3265.0 max=8200.0 stdv=1295.6019],(x=51.68 y=51.76),false,73.14317,2,2,2,51.680336,51.759705,0,0,0,1,3,1,1,3,3,ip[width=20  height=1  bits=16  min=7865.0  max=35621.0],1,0.22221428,0.9551634,3.2472513,0.585283,0.35860237,2.0149863,2.0504804,1,42.367935,4.5285673,2.0,0.2995323,1.0204276,0.9671207,0.5033468,3.367924,
b188,625e31a9-e75e-4e77-9a1a-54678d18e8b8,b188,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12384.73,Stats[mean=11713.525 min=10070.0 max=13681.0 stdv=986.3037],Stats[mean=7078.3 min=5974.0 max=8322.0 stdv=515.7052],Stats[mean=4838.25 min=3301.0 max=6787.0 stdv=715.02094],(x=38.13 y=51.78),false,64.30375,2,2,2,38.134945,51.77546,0,0,0,1,3,1,1,3,3,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.2144296,0.47159743,3.4428692,0.5642499,0.43252486,1.4781606,1.4895561,1,154.39209,3.24082,2.0,0.27481365,1.0157135,0.9972533,0.34101892,3.2799916,
b189,7fc13b8e-1ff4-4200-abd8-48906bd0beac,b189,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,14924.473,Stats[mean=15202.5205 min=11540.0 max=22907.0 stdv=3282.136],Stats[mean=6966.3975 min=5964.0 max=8323.0 stdv=544.0149],Stats[mean=5306.7124 min=2745.0 max=7522.0 stdv=1135.9529],(x=40.89 y=52.11),false,66.23677,2,2,2,40.885048,52.11259,0,0,0,1,3,1,1,3,3,ip[width=19  height=1  bits=16  min=7865.0  max=35621.0],1,0.2541146,0.8627552,3.0238533,0.6060249,0.49414173,1.8624865,1.899769,1,39.235714,4.2296405,2.0,0.31667328,1.0344636,0.9545268,0.49716914,1.5258042,
b190,33bbde34-bcbb-4a92-b3ce-6b6395e4ad5a,b190,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11977.989,Stats[mean=11655.389 min=8654.0 max=17414.0 stdv=1855.943],Stats[mean=6702.076 min=5248.0 max=8063.0 stdv=571.3966],Stats[mean=5602.0347 min=3231.0 max=7881.0 stdv=1284.9087],(x=48.66 y=53.04),false,71.98035,2,2,2,48.660854,53.04047,0,0,0,1,3,1,1,3,3,ip[width=37  height=1  bits=16  min=7865.0  max=35621.0],1,0.037236072,1.7293143,6.609649,0.33572528,0.08531263,3.826261,3.8456511,1,46.353466,8.045442,2.0,0.15039551,1.0053297,0.95761406,0.47020498,3.5609252,
b191,331d4786-7c2e-47cc-87d5-3a260a747154,b191,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12452.386,Stats[mean=12392.308 min=8789.0 max=21033.0 stdv=2563.4924],Stats[mean=7214.8975 min=5319.0 max=8924.0 stdv=652.1312],Stats[mean=4244.2407 min=2063.0 max=8051.0 stdv=1643.0021],(x=37.31 y=54.07),false,65.6909,2,2,2,37.308014,54.068535,0,0,0,1,3,1,1,3,3,ip[width=34  height=1  bits=16  min=7865.0  max=35621.0],1,0.22759752,2.0449495,3.0190923,0.43924615,0.45193508,3.246698,3.5601788,1,37.78529,7.648782,2.0,0.24700683,1.1490943,0.73757654,0.60898966,3.233262,
b192,a76a456e-84d0-44d8-9190-e8bf159f54aa,b192,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11473.304,Stats[mean=10690.865 min=8763.0 max=14750.0 stdv=1460.6688],Stats[mean=6815.75 min=5636.0 max=8325.0 stdv=589.503],Stats[mean=6860.731 min=3107.0 max=9438.0 stdv=1720.486],(x=46.32 y=54.76),false,71.722565,2,2,2,46.32337,54.756474,0,0,0,1,3,1,1,3,3,ip[width=14  height=1  bits=16  min=7865.0  max=35621.0],1,0.013772161,0.60946757,2.380693,0.7383372,0.02684433,1.3875364,1.387512,1,45.34475,3.220719,2.0,0.40306205,1.0000495,0.99620867,0.49396738,3.9095092,
b193,bc6449a9-84d4-43e7-b05c-df051eb00137,b193,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11469.582,Stats[mean=10740.353 min=9378.0 max=13945.0 stdv=950.6434],Stats[mean=7273.506 min=6212.0 max=8917.0 stdv=514.6078],Stats[mean=3032.8235 min=2108.0 max=3997.0 stdv=393.54395],(x=19.00 y=55.13),false,58.313835,2,2,2,18.9966,55.132862,0,0,0,1,3,1,1,3,3,ip[width=33  height=1  bits=16  min=7865.0  max=35621.0],1,0.072738014,1.0431646,6.421264,0.2618361,0.18220773,3.3863134,3.4336913,1,95.91161,7.075654,2.0,0.115826696,1.0143864,0.80500466,0.31092504,3.91208,
b194,a3d90516-05f3-47c9-b1d8-cb1d697c06de,b194,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,14702.625,Stats[mean=14600.25 min=12969.0 max=16354.0 stdv=1536.1311],Stats[mean=6236.5 min=5195.0 max=6998.0 stdv=759.4921],Stats[mean=4807.75 min=3943.0 max=6249.0 stdv=1008.5261],(x=45.63 y=55.57),false,71.90882,2,2,2,45.63286,55.57446,0,0,0,1,3,1,1,3,3,ip[width=4  height=1  bits=16  min=7865.0  max=35621.0],1,0.0,0.046482455,1.308969,0.9431664,0.0,0.2762264,0.26999217,1,90.0,0.7869648,2.0,0.77565527,1.0,1.0,0.21847567,1.6790332,
b195,dcf893f0-9a33-4a86-8eb9-180d399e24e3,b195,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,10602.312,Stats[mean=10224.571 min=8647.0 max=13219.0 stdv=1070.0028],Stats[mean=6987.4287 min=6190.0 max=8134.0 stdv=490.0538],Stats[mean=4562.2383 min=3148.0 max=5456.0 stdv=583.9827],(x=43.67 y=40.11),false,59.296963,2,2,2,43.668438,40.1148,0,0,0,1,3,1,1,3,3,ip[width=17  height=1  bits=16  min=7865.0  max=35621.0],1,0.17090102,0.49572006,4.2263412,0.4853019,0.27478683,1.6745218,1.6804745,1,80.58346,3.5827556,2.0,0.22509457,1.0082426,0.99906504,0.3110316,4.5110993,
b196,1c74d244-3cb9-4881-be6b-17c770ac094f,b196,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11353.54,Stats[mean=10898.257 min=9074.0 max=13506.0 stdv=1088.2418],Stats[mean=7320.1797 min=5890.0 max=8490.0 stdv=506.14746],Stats[mean=6070.385 min=4422.0 max=7604.0 stdv=728.901],(x=41.77 y=41.59),false,58.950382,2,2,2,41.774635,41.593597,0,0,0,1,3,1,1,3,3,ip[width=22  height=1  bits=16  min=7865.0  max=35621.0],1,0.2616309,0.9450505,3.4036133,0.49088016,0.46612656,2.206213,2.280608,1,17.758362,4.918636,2.0,0.24721241,1.0439109,0.8711195,0.44502354,3.9922295,
b197,f53d327a-c87d-4bc5-baba-14b99856c214,b197,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:3/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11269.866,Stats[mean=10610.177 min=8760.0 max=14692.0 stdv=1387.2053],Stats[mean=6865.6177 min=6095.0 max=7700.0 stdv=413.38513],Stats[mean=6694.147 min=4163.0 max=8334.0 stdv=1126.0],(x=40.99 y=40.51),false,57.628986,2,2,2,40.988712,40.50957,0,0,0,1,3,1,1,3,3,ip[width=13  height=1  bits=16  min=7865.0  max=35621.0],1,0.0,0.40006456,3.0076501,0.6329377,6.3768607E-6,1.273642,1.273642,1,141.04213,2.8183148,2.0,0.31401145,1.0,0.99676377,0.34646997,4.050022,
b199,58373d58-8885-4467-9601-1d2149193b6b,b199,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11584.922,Stats[mean=16295.254 min=10382.0 max=20345.0 stdv=2859.4084],Stats[mean=5891.704 min=4692.0 max=7390.0 stdv=475.2313],Stats[mean=3549.155 min=2158.0 max=6148.0 stdv=1156.6824],(x=9.70 y=0.86),false,9.73463,2,2,2,9.696743,0.85801095,0,0,0,1,4,1,1,4,4,ip[width=20  height=1  bits=16  min=7865.0  max=35621.0],1,0.0672461,0.8551086,3.901637,0.53089905,0.14089434,2.066325,2.0685868,1,146.03821,4.498934,2.0,0.2549965,1.0076709,0.9851329,0.44848183,3.9371805,
b200,0999954c-068c-42f1-9708-3f39c9057afa,b200,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11448.429,Stats[mean=16054.889 min=13271.0 max=18871.0 stdv=1627.7893],Stats[mean=5761.778 min=5171.0 max=6094.0 stdv=290.14383],Stats[mean=2901.5557 min=2132.0 max=3976.0 stdv=569.55664],(x=26.85 y=0.16),false,26.847984,2,2,2,26.847483,0.16402245,0,0,0,1,4,1,1,4,4,ip[width=5  height=1  bits=16  min=7865.0  max=35621.0],1,0.0,0.10333739,1.1782315,0.960037,3.115328E-7,0.40032452,0.39779496,1,108.4348,1.1630268,2.0,0.82100016,1.0,1.0,0.0,4.0343866,
b201,c2a806b5-c6bc-4d87-833c-ee67a853f4f1,b201,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,12062.973,Stats[mean=13118.314 min=9743.0 max=17668.0 stdv=2485.2979],Stats[mean=5996.648 min=4852.0 max=7004.0 stdv=449.92984],Stats[mean=4285.648 min=2138.0 max=6542.0 stdv=1219.879],(x=40.04 y=0.80),false,40.05153,2,2,2,40.04347,0.80349857,0,0,0,1,4,1,1,4,4,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.07290637,0.6207526,2.5258205,0.7141973,0.13440394,1.4370711,1.437056,1,176.76175,3.3048754,2.0,0.38271204,1.0013957,0.9964709,0.48823205,3.5967305,
b202,72f0cc07-039e-4228-af12-a2612e25490e,b202,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11501.699,Stats[mean=12968.756 min=8700.0 max=21932.0 stdv=3331.6995],Stats[mean=6202.984 min=5292.0 max=7415.0 stdv=430.46326],Stats[mean=5776.2925 min=2705.0 max=8047.0 stdv=1424.3186],(x=4.19 y=1.03),false,4.314879,2,2,2,4.190065,1.0303082,0,0,0,1,4,1,1,4,4,ip[width=26  height=1  bits=16  min=7865.0  max=35621.0],1,0.19068988,1.4342506,3.2404327,0.53652143,0.39875394,2.5702734,2.644783,1,134.74182,5.7959404,2.0,0.27642447,1.044627,0.89249116,0.58563775,3.996449,
b203,ca95c722-3cf8-4dff-8dc4-8c7b7505b9fa,b203,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11799.992,Stats[mean=11193.195 min=9382.0 max=14607.0 stdv=993.33887],Stats[mean=6350.8696 min=5391.0 max=7453.0 stdv=417.0756],Stats[mean=5455.087 min=3656.0 max=6639.0 stdv=645.753],(x=18.02 y=1.02),false,18.050997,2,2,2,18.021921,1.0241015,0,0,0,1,4,1,1,4,4,ip[width=26  height=1  bits=16  min=7865.0  max=35621.0],1,0.08605228,1.1062647,4.8552203,0.44094658,0.17138435,2.6163733,2.6360085,1,115.12317,5.614893,2.0,0.20576419,1.007761,0.97790736,0.44742337,3.7840157,
b204,b237815c-cf07-4908-b509-2c052f81c853,b204,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11524.6,Stats[mean=11329.131 min=9288.0 max=14731.0 stdv=1626.5054],Stats[mean=6236.8696 min=5206.0 max=7037.0 stdv=374.1809],Stats[mean=4771.7173 min=3166.0 max=6047.0 stdv=664.076],(x=19.97 y=2.52),false,20.12438,2,2,2,19.965628,2.52277,0,0,0,1,4,1,1,4,4,ip[width=15  height=1  bits=16  min=7865.0  max=35621.0],1,0.27926695,0.6073539,2.6245441,0.6819442,0.46760368,1.4613041,1.4815756,1,151.53513,3.345426,2.0,0.3621352,1.0175465,0.99547833,0.45194355,3.98014,
b205,961e8b74-00b6-439c-86fd-a47925709d5b,b205,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11866.344,Stats[mean=11581.99 min=9393.0 max=17756.0 stdv=1615.9227],Stats[mean=6040.2275 min=5063.0 max=6924.0 stdv=424.72452],Stats[mean=6531.782 min=2987.0 max=9227.0 stdv=1299.7462],(x=2.60 y=2.61),false,3.6903832,2,2,2,2.6043963,2.6145835,0,0,0,1,4,1,1,4,4,ip[width=23  height=1  bits=16  min=7865.0  max=35621.0],1,0.17640106,1.1842223,3.4312944,0.54893523,0.343105,2.3351057,2.3793025,1,64.69223,5.2066817,2.0,0.2765224,1.0263644,0.9451699,0.53446466,3.7367623,
b206,491874c0-cecf-409d-bd2e-1423b9ea8ca9,b206,0,1,Experiment_test,65,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_uninf.003.tif - T=4,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003,c:1/3 z:4/5 t:5/14 - 20230801_LZ22225_60min_uninf.003.tif,20230801_LZ22225_60min_uninf.003.tif - T=4,11553.64,Stats[mean=11159.797 min=9223.0 max=14386.0 stdv=1166.18],Stats[mean=6191.0 min=5397.0 max=7285.0 stdv=422.85486],Stats[mean=5769.4595 min=3841.0 max=7363.0 stdv=784.22705],(x=50.02 y=5.69),false,50.345917,2,2,2,50.02345,5.689123,0,0,0,1,4,1,1,4,4,ip[width=21  height=1  bits=16  min=7865.0  max=35621.0],1,0.05242926,0.8719983,4.0214763,0.5195367,0.09814231,2.1167521,2.1176307,1,118.1876,4.592558,2.0,0.24779114,1.0021155,0.998632,0.43716007,3.9594586,
